0,1,2
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.06044381111860275,0.8769672513008118,0.984390139579773
0.060377079993486404,0.8769837617874146,0.9843855500221252
0.06030356138944626,0.8770002126693726,0.9843809008598328
0.06022379919886589,0.8770167231559753,0.9843763113021851
0.06013943627476692,0.8770331740379333,0.9843717217445374
0.06005231663584709,0.8770496845245361,0.9843671917915344
0.05996337905526161,0.8770714998245239,0.9843624830245972
0.059872958809137344,0.8770987391471863,0.9843579530715942
0.059781044721603394,0.8771258592605591,0.9843824505805969
0.05968722328543663,0.8771530985832214,0.98438560962677
0.059590645134449005,0.8771935105323792,0.9843887686729431
0.059490498155355453,0.8772373795509338,0.984391987323761
0.05938580259680748,0.8772812485694885,0.9843950867652893
0.05927518755197525,0.8773255944252014,0.9843983054161072
0.05915670096874237,0.8773719072341919,0.984401524066925
0.05902862548828125,0.877422571182251,0.9844046235084534
0.058889977633953094,0.8774785995483398,0.9844078421592712
0.058740708976984024,0.8775396347045898,0.9844109416007996
0.058581676334142685,0.8776052594184875,0.9844141602516174
0.05841417983174324,0.8776749968528748,0.9844172596931458
0.058239515870809555,0.8777485489845276,0.9844204783439636
0.058057982474565506,0.8778235912322998,0.9844236969947815
0.05786985158920288,0.877899706363678,0.9844267964363098
0.057674579322338104,0.8779768943786621,0.9844300150871277
0.057470787316560745,0.8780557513237,0.9844331741333008
0.05725543946027756,0.8781372904777527,0.9844363331794739
0.0570237897336483,0.8782213926315308,0.984439492225647
0.0567694827914238,0.8783082962036133,0.9844427108764648
0.05648554861545563,0.8783994317054749,0.9844458699226379
0.05616498738527298,0.8784969449043274,0.984449028968811
0.05580204725265503,0.8786031603813171,0.9844522476196289
0.05539216101169586,0.8787214159965515,0.9844553470611572
0.05493134260177612,0.8788557648658752,0.9844585657119751
0.05441608279943466,0.8790099620819092,0.9844729900360107
0.05384271591901779,0.8791889548301697,0.984481692314148
0.05320793017745018,0.8793991208076477,0.9844902753829956
0.05250873416662216,0.8796485662460327,0.9844989776611328
0.051743313670158386,0.8799481987953186,0.9845076203346252
0.05091128125786781,0.8803085684776306,0.9845163226127625
0.050013959407806396,0.8807389140129089,0.9845249652862549
0.04905502125620842,0.8812469244003296,0.9845336079597473
0.048039570450782776,0.8818410038948059,0.9845422506332397
0.046974048018455505,0.8825294971466064,0.984550952911377
0.045866820961236954,0.8833180665969849,0.9845336079597473
0.044725339859724045,0.8842054009437561,0.9844509363174438
0.043553274124860764,0.8851831555366516,0.984244167804718
0.042371053248643875,0.8862299919128418,0.9839587807655334
0.041190650314092636,0.887326180934906,0.9835858345031738
0.04001939669251442,0.8884453177452087,0.9831623435020447
0.0388689786195755,0.889555037021637,0.9827049374580383
0.03775167465209961,0.8906182646751404,0.9822311401367188
0.036677632480859756,0.8916071653366089,0.9817714691162109
0.03565274551510811,0.8925113081932068,0.9813697934150696
0.03468039259314537,0.8933348655700684,0.9810610413551331
0.033759813755750656,0.894080400466919,0.9808796048164368
0.03289403021335602,0.8947483897209167,0.980829656124115
0.0320882610976696,0.8953321576118469,0.9809014201164246
0.03135081008076668,0.8958196043968201,0.9810702204704285
0.030692795291543007,0.8961976170539856,0.9812983870506287
0.030127760022878647,0.8964630365371704,0.9815440773963928
0.02967049553990364,0.8966215252876282,0.9817706346511841
0.029337765648961067,0.8966856598854065,0.9819454550743103
0.02914680726826191,0.8966700434684753,0.9820471405982971
0.029111821204423904,0.8965926170349121,0.9820449948310852
0.029240038245916367,0.8964725136756897,0.9820429682731628
0.029531659558415413,0.8963292837142944,0.9820408225059509
0.0299820676445961,0.8961750268936157,0.9820387363433838
0.030587129294872284,0.8960115313529968,0.9820365905761719
0.03134757652878761,0.8958325982093811,0.9820933938026428
0.03226673603057861,0.8956300020217896,0.982151448726654
0.033345699310302734,0.8954025506973267,0.9822103977203369
0.03458867222070694,0.8951534032821655,0.9822749495506287
0.0359920859336853,0.8948785662651062,0.9823622107505798
0.03755490109324455,0.894565999507904,0.9824716448783875
0.03928174078464508,0.8942012190818787,0.9825811982154846
0.0411827377974987,0.8937747478485107,0.9826546907424927
0.04326494038105011,0.8932809829711914,0.9826670289039612
0.04552816227078438,0.8927194476127625,0.9826141595840454
0.04795977473258972,0.8920910954475403,0.9825135469436646
0.0505640022456646,0.8914034366607666,0.9823243021965027
0.053310785442590714,0.8906620144844055,0.9821027517318726
0.056206777691841125,0.8898787498474121,0.9818196296691895
0.0592365637421608,0.8890647292137146,0.9814926385879517
0.062387220561504364,0.8882299065589905,0.9811323285102844
0.0656454935669899,0.8873834013938904,0.980749785900116
0.06898942589759827,0.8865338563919067,0.98037189245224
0.07239279896020889,0.8856889605522156,0.9800325036048889
0.0758398249745369,0.8848568797111511,0.9797398447990417
0.07931945472955704,0.884046196937561,0.9794880151748657
0.08282097429037094,0.8832640647888184,0.9792670011520386
0.086328886449337,0.8825151324272156,0.9790744185447693
0.08982764929533005,0.8818040490150452,0.9789062142372131
